xy_axis1_nm,xy_axis2_nm,|H/H0|^2
1.050000000000000000e+02,-7.218750000000000000e+01,1.221833846367577081e+00
1.066406250000000000e+02,-7.218750000000000000e+01,1.202680704966325953e+00
1.082812500000000000e+02,-7.218750000000000000e+01,1.184637058575410906e+00
1.099218750000000000e+02,-7.218750000000000000e+01,1.167629964677863619e+00
1.115625000000000000e+02,-7.218750000000000000e+01,1.151591582449389417e+00
1.132031250000000000e+02,-7.218750000000000000e+01,1.136458826629735963e+00
1.148437500000000000e+02,-7.218750000000000000e+01,1.122173041236058655e+00
1.164843750000000000e+02,-7.218750000000000000e+01,1.108679692701571184e+00
1.181250000000000000e+02,-7.218750000000000000e+01,1.095928081877810545e+00
1.197656250000000000e+02,-7.218750000000000000e+01,1.083871074231698373e+00
1.214062500000000000e+02,-7.218750000000000000e+01,1.072464847492584417e+00
1.230468750000000000e+02,-7.218750000000000000e+01,1.061668655953964979e+00
1.246875000000000000e+02,-7.218750000000000000e+01,1.051444610604836516e+00
1.263281250000000000e+02,-7.218750000000000000e+01,1.041757474252492655e+00
1.279687500000000000e+02,-7.218750000000000000e+01,1.032574470798786281e+00
1.296093750000000000e+02,-7.218750000000000000e+01,1.023865107842345301e+00
1.312500000000000000e+02,-7.218750000000000000e+01,1.015601011797807596e+00
-1.312500000000000000e+02,-7.054687500000000000e+01,1.011343800130098280e+00
-1.296093750000000000e+02,-7.054687500000000000e+01,1.019497556904997326e+00
-1.279687500000000000e+02,-7.054687500000000000e+01,1.028096681474793606e+00
-1.263281250000000000e+02,-7.054687500000000000e+01,1.037170125510205709e+00
-1.246875000000000000e+02,-7.054687500000000000e+01,1.046749055582967713e+00
-1.230468750000000000e+02,-7.054687500000000000e+01,1.056867030975962907e+00
-1.214062500000000000e+02,-7.054687500000000000e+01,1.067560195633589171e+00
-1.197656250000000000e+02,-7.054687500000000000e+01,1.078867485255034842e+00
-1.181250000000000000e+02,-7.054687500000000000e+01,1.090830850572918065e+00
-1.164843750000000000e+02,-7.054687500000000000e+01,1.103495497893354660e+00
-1.148437500000000000e+02,-7.054687500000000000e+01,1.116910147998679159e+00
-1.132031250000000000e+02,-7.054687500000000000e+01,1.131127314527824002e+00
-1.115625000000000000e+02,-7.054687500000000000e+01,1.146203602948386191e+00
-1.099218750000000000e+02,-7.054687500000000000e+01,1.162200031214376761e+00
-1.082812500000000000e+02,-7.054687500000000000e+01,1.179182373159709751e+00
-1.066406250000000000e+02,-7.054687500000000000e+01,1.197221525603447967e+00
-1.050000000000000000e+02,-7.054687500000000000e+01,1.216393900031838893e+00
-1.033593750000000000e+02,-7.054687500000000000e+01,1.236781839565629815e+00
-1.017187500000000000e+02,-7.054687500000000000e+01,1.258474061709380587e+00
-1.000781250000000000e+02,-7.054687500000000000e+01,1.281566127100903341e+00
-9.843750000000000000e+01,-7.054687500000000000e+01,1.306160934120254913e+00
-9.679687500000000000e+01,-7.054687500000000000e+01,1.332369238763428720e+00
-9.515625000000000000e+01,-7.054687500000000000e+01,1.360310198618397637e+00
-9.351562500000000000e+01,-7.054687500000000000e+01,1.390111939080295400e+00
-9.187500000000000000e+01,-7.054687500000000000e+01,1.421912139085532933e+00
-9.023437500000000000e+01,-7.054687500000000000e+01,1.455858632606100045e+00
-8.859375000000000000e+01,-7.054687500000000000e+01,1.492110020896988409e+00
-8.695312500000000000e+01,-7.054687500000000000e+01,1.530836289000758965e+00
-8.531250000000000000e+01,-7.054687500000000000e+01,1.572219418250511813e+00
-8.367187500000000000e+01,-7.054687500000000000e+01,1.616453984440877845e+00
-8.203125000000000000e+01,-7.054687500000000000e+01,1.663747728919686919e+00
-8.039062500000000000e+01,-7.054687500000000000e+01,1.714322087054657828e+00
-7.875000000000000000e+01,-7.054687500000000000e+01,1.768412655315004800e+00
-7.710937500000000000e+01,-7.054687500000000000e+01,1.826269574546705909e+00
-7.546875000000000000e+01,-7.054687500000000000e+01,1.888157802888295711e+00
-7.382812500000000000e+01,-7.054687500000000000e+01,1.954357247158449162e+00
-7.218750000000000000e+01,-7.054687500000000000e+01,2.025162716449479205e+00
-7.054687500000000000e+01,-7.054687500000000000e+01,2.100883656106291575e+00
-6.890625000000000000e+01,-7.054687500000000000e+01,2.181843614311268276e+00
-6.726562500000000000e+01,-7.054687500000000000e+01,2.268379387222465127e+00
-6.562500000000000000e+01,-7.054687500000000000e+01,2.360839782164072975e+00
-6.398437500000000000e+01,-7.054687500000000000e+01,2.459583931941888846e+00
-6.234375000000000000e+01,-7.054687500000000000e+01,2.564979087222038601e+00
-6.070312500000000000e+01,-7.054687500000000000e+01,2.677397808422831371e+00
-5.906250000000000000e+01,-7.054687500000000000e+01,2.797214474179073207e+00
-5.742187500000000000e+01,-7.054687500000000000e+01,2.924801020706573773e+00
-5.578125000000000000e+01,-7.054687500000000000e+01,3.060521826000134560e+00
-5.414062500000000000e+01,-7.054687500000000000e+01,3.204727655540541953e+00
-5.250000000000000000e+01,-7.054687500000000000e+01,3.357748592980358993e+00
-5.085937500000000000e+01,-7.054687500000000000e+01,3.522465362105532183e+00
-4.921875000000000000e+01,-7.054687500000000000e+01,3.693091412083215452e+00
-4.757812500000000000e+01,-7.054687500000000000e+01,3.865526488607650357e+00
-4.593750000000000000e+01,-7.054687500000000000e+01,4.039261521745859618e+00
-4.429687500000000000e+01,-7.054687500000000000e+01,4.213770870548014358e+00
-4.265625000000000000e+01,-7.054687500000000000e+01,4.388514622906287244e+00
-4.101562500000000000e+01,-7.054687500000000000e+01,4.562940996072052613e+00
-3.937500000000000000e+01,-7.054687500000000000e+01,4.736488825146118131e+00
-3.773437500000000000e+01,-7.054687500000000000e+01,4.908590126256308750e+00
-3.609375000000000000e+01,-7.054687500000000000e+01,5.078672720615119651e+00
-3.445312500000000000e+01,-7.054687500000000000e+01,5.246162905209877714e+00
-3.281250000000000000e+01,-7.054687500000000000e+01,5.410488155522269693e+00
-3.117187500000000000e+01,-7.054687500000000000e+01,5.571079845406066156e+00
-2.953125000000000000e+01,-7.054687500000000000e+01,5.727375969072968864e+00
-2.789062500000000000e+01,-7.054687500000000000e+01,5.878823850048647159e+00
-2.625000000000000000e+01,-7.054687500000000000e+01,6.024882821964108182e+00
-2.460937500000000000e+01,-7.054687500000000000e+01,6.165026866143863415e+00
-2.296875000000000000e+01,-7.054687500000000000e+01,6.298747191138536650e+00
-2.132812500000000000e+01,-7.054687500000000000e+01,6.425554739627846956e+00
-1.968750000000000000e+01,-7.054687500000000000e+01,6.544982608486951570e+00
-1.804687500000000000e+01,-7.054687500000000000e+01,6.656588368262537081e+00
-1.640625000000000000e+01,-7.054687500000000000e+01,6.759956268844972804e+00
-1.476562500000000000e+01,-7.054687500000000000e+01,6.854699318741217517e+00
-1.312500000000000000e+01,-7.054687500000000000e+01,6.940461226052205390e+00
-1.148437500000000000e+01,-7.054687500000000000e+01,7.016918190028889946e+00
-9.843750000000000000e+00,-7.054687500000000000e+01,7.083780532921046813e+00
-8.203125000000000000e+00,-7.054687500000000000e+01,7.140794162736693096e+00
-6.562500000000000000e+00,-7.054687500000000000e+01,7.187741858491475178e+00
-4.921875000000000000e+00,-7.054687500000000000e+01,7.224444370541608151e+00
-3.281250000000000000e+00,-7.054687500000000000e+01,7.250761329653344411e+00
-1.640625000000000000e+00,-7.054687500000000000e+01,7.266591959561720770e+00
0.000000000000000000e+00,-7.054687500000000000e+01,7.271875588902839027e+00
1.640625000000000000e+00,-7.054687500000000000e+01,7.266591959561720770e+00
3.281250000000000000e+00,-7.054687500000000000e+01,7.250761329653344411e+00
4.921875000000000000e+00,-7.054687500000000000e+01,7.224444370541608151e+00
6.562500000000000000e+00,-7.054687500000000000e+01,7.187741858491475178e+00
8.203125000000000000e+00,-7.054687500000000000e+01,7.140794162736693096e+00
9.843750000000000000e+00,-7.054687500000000000e+01,7.083780532921046813e+00
1.148437500000000000e+01,-7.054687500000000000e+01,7.016918190028888169e+00
1.312500000000000000e+01,-7.054687500000000000e+01,6.940461226052209831e+00
1.476562500000000000e+01,-7.054687500000000000e+01,6.854699318741215741e+00
1.640625000000000000e+01,-7.054687500000000000e+01,6.759956268844972804e+00
1.804687500000000000e+01,-7.054687500000000000e+01,6.656588368262539746e+00
1.968750000000000000e+01,-7.054687500000000000e+01,6.544982608486951570e+00
2.132812500000000000e+01,-7.054687500000000000e+01,6.425554739627846956e+00
2.296875000000000000e+01,-7.054687500000000000e+01,6.298747191138534873e+00
2.460937500000000000e+01,-7.054687500000000000e+01,6.165026866143866968e+00
2.625000000000000000e+01,-7.054687500000000000e+01,6.024882821964108182e+00
2.789062500000000000e+01,-7.054687500000000000e+01,5.878823850048644495e+00
2.953125000000000000e+01,-7.054687500000000000e+01,5.727375969072967976e+00
3.117187500000000000e+01,-7.054687500000000000e+01,5.571079845406066156e+00
3.281250000000000000e+01,-7.054687500000000000e+01,5.410488155522271470e+00
3.445312500000000000e+01,-7.054687500000000000e+01,5.246162905209877714e+00
3.609375000000000000e+01,-7.054687500000000000e+01,5.078672720615120539e+00
3.773437500000000000e+01,-7.054687500000000000e+01,4.908590126256311414e+00
3.937500000000000000e+01,-7.054687500000000000e+01,4.736488825146118131e+00
4.101562500000000000e+01,-7.054687500000000000e+01,4.562940996072051725e+00
4.265625000000000000e+01,-7.054687500000000000e+01,4.388514622906285467e+00
4.429687500000000000e+01,-7.054687500000000000e+01,4.213770870548014358e+00
4.593750000000000000e+01,-7.054687500000000000e+01,4.039261521745859618e+00
4.757812500000000000e+01,-7.054687500000000000e+01,3.865526488607650357e+00
4.921875000000000000e+01,-7.054687500000000000e+01,3.693091412083214564e+00
5.085937500000000000e+01,-7.054687500000000000e+01,3.522465362105532627e+00
5.250000000000000000e+01,-7.054687500000000000e+01,3.357748592980358993e+00
5.414062500000000000e+01,-7.054687500000000000e+01,3.204727655540542397e+00
5.578125000000000000e+01,-7.054687500000000000e+01,3.060521826000133672e+00
5.742187500000000000e+01,-7.054687500000000000e+01,2.924801020706573773e+00
5.906250000000000000e+01,-7.054687500000000000e+01,2.797214474179074095e+00
6.070312500000000000e+01,-7.054687500000000000e+01,2.677397808422831815e+00
6.234375000000000000e+01,-7.054687500000000000e+01,2.564979087222038601e+00
6.398437500000000000e+01,-7.054687500000000000e+01,2.459583931941887958e+00
6.562500000000000000e+01,-7.054687500000000000e+01,2.360839782164072975e+00
6.726562500000000000e+01,-7.054687500000000000e+01,2.268379387222463794e+00
6.890625000000000000e+01,-7.054687500000000000e+01,2.181843614311268720e+00
7.054687500000000000e+01,-7.054687500000000000e+01,2.100883656106292019e+00
7.218750000000000000e+01,-7.054687500000000000e+01,2.025162716449479205e+00
7.382812500000000000e+01,-7.054687500000000000e+01,1.954357247158448496e+00
7.546875000000000000e+01,-7.054687500000000000e+01,1.888157802888295489e+00
7.710937500000000000e+01,-7.054687500000000000e+01,1.826269574546705909e+00
7.875000000000000000e+01,-7.054687500000000000e+01,1.768412655315004578e+00
8.039062500000000000e+01,-7.054687500000000000e+01,1.714322087054657384e+00
8.203125000000000000e+01,-7.054687500000000000e+01,1.663747728919687363e+00
8.367187500000000000e+01,-7.054687500000000000e+01,1.616453984440877845e+00
8.531250000000000000e+01,-7.054687500000000000e+01,1.572219418250511813e+00
8.695312500000000000e+01,-7.054687500000000000e+01,1.530836289000759409e+00
8.859375000000000000e+01,-7.054687500000000000e+01,1.492110020896988409e+00
9.023437500000000000e+01,-7.054687500000000000e+01,1.455858632606099601e+00
9.187500000000000000e+01,-7.054687500000000000e+01,1.421912139085532045e+00
9.351562500000000000e+01,-7.054687500000000000e+01,1.390111939080295400e+00
9.515625000000000000e+01,-7.054687500000000000e+01,1.360310198618397415e+00
9.679687500000000000e+01,-7.054687500000000000e+01,1.332369238763428720e+00
9.843750000000000000e+01,-7.054687500000000000e+01,1.306160934120255801e+00
1.000781250000000000e+02,-7.054687500000000000e+01,1.281566127100903341e+00
1.017187500000000000e+02,-7.054687500000000000e+01,1.258474061709380587e+00
1.033593750000000000e+02,-7.054687500000000000e+01,1.236781839565629815e+00
1.050000000000000000e+02,-7.054687500000000000e+01,1.216393900031838893e+00
1.066406250000000000e+02,-7.054687500000000000e+01,1.197221525603447967e+00
1.082812500000000000e+02,-7.054687500000000000e+01,1.179182373159709307e+00
1.099218750000000000e+02,-7.054687500000000000e+01,1.162200031214376761e+00
1.115625000000000000e+02,-7.054687500000000000e+01,1.146203602948385747e+00
1.132031250000000000e+02,-7.054687500000000000e+01,1.131127314527823557e+00
1.148437500000000000e+02,-7.054687500000000000e+01,1.116910147998679159e+00
1.164843750000000000e+02,-7.054687500000000000e+01,1.103495497893354660e+00
1.181250000000000000e+02,-7.054687500000000000e+01,1.090830850572918065e+00
1.197656250000000000e+02,-7.054687500000000000e+01,1.078867485255035064e+00
1.214062500000000000e+02,-7.054687500000000000e+01,1.067560195633589615e+00
1.230468750000000000e+02,-7.054687500000000000e+01,1.056867030975962907e+00
1.246875000000000000e+02,-7.054687500000000000e+01,1.046749055582967713e+00
1.263281250000000000e+02,-7.054687500000000000e+01,1.037170125510205931e+00
1.279687500000000000e+02,-7.054687500000000000e+01,1.028096681474793828e+00
1.296093750000000000e+02,-7.054687500000000000e+01,1.019497556904997326e+00
1.312500000000000000e+02,-7.054687500000000000e+01,1.011343800130098503e+00
-1.312500000000000000e+02,-6.890625000000000000e+01,1.006912808933335013e+00
-1.296093750000000000e+02,-6.890625000000000000e+01,1.014942938250249949e+00
-1.279687500000000000e+02,-6.890625000000000000e+01,1.023417599717313609e+00
-1.263281250000000000e+02,-6.890625000000000000e+01,1.032366263412565210e+00
-1.246875000000000000e+02,-6.890625000000000000e+01,1.041820708027087816e+00
-1.230468750000000000e+02,-6.890625000000000000e+01,1.051815211832429542e+00
-1.214062500000000000e+02,-6.890625000000000000e+01,1.062386759502760292e+00
-1.197656250000000000e+02,-6.890625000000000000e+01,1.073575266007944062e+00
-1.181250000000000000e+02,-6.890625000000000000e+01,1.085423818858292755e+00
-1.164843750000000000e+02,-6.890625000000000000e+01,1.097978940042712459e+00
-1.148437500000000000e+02,-6.890625000000000000e+01,1.111290869056955621e+00
-1.132031250000000000e+02,-6.890625000000000000e+01,1.125413868465076517e+00
-1.115625000000000000e+02,-6.890625000000000000e+01,1.140406553471462248e+00
-1.099218750000000000e+02,-6.890625000000000000e+01,1.156332246998860835e+00
-1.082812500000000000e+02,-6.890625000000000000e+01,1.173259361764461328e+00
-1.066406250000000000e+02,-6.890625000000000000e+01,1.191261810815241295e+00
-1.050000000000000000e+02,-6.890625000000000000e+01,1.210419447917880476e+00
-1.033593750000000000e+02,-6.890625000000000000e+01,1.230818539088798680e+00
-1.017187500000000000e+02,-6.890625000000000000e+01,1.252552266385512425e+00
-1.000781250000000000e+02,-6.890625000000000000e+01,1.275721264849133174e+00
-9.843750000000000000e+01,-6.890625000000000000e+01,1.300434193174398789e+00
-9.679687500000000000e+01,-6.890625000000000000e+01,1.326808338271005416e+00
-9.515625000000000000e+01,-6.890625000000000000e+01,1.354970253347788089e+00
-9.351562500000000000e+01,-6.890625000000000000e+01,1.385056428476195700e+00
-9.187500000000000000e+01,-6.890625000000000000e+01,1.417213991744707746e+00
-9.023437500000000000e+01,-6.890625000000000000e+01,1.451601438070655448e+00
-8.859375000000000000e+01,-6.890625000000000000e+01,1.488389381455924809e+00
-8.695312500000000000e+01,-6.890625000000000000e+01,1.527761324919620245e+00
-8.531250000000000000e+01,-6.890625000000000000e+01,1.569914440471358530e+00
-8.367187500000000000e+01,-6.890625000000000000e+01,1.615060349257141814e+00
-8.203125000000000000e+01,-6.890625000000000000e+01,1.663425889366197064e+00
-8.039062500000000000e+01,-6.890625000000000000e+01,1.715253855680021422e+00
-7.875000000000000000e+01,-6.890625000000000000e+01,1.770803692521682571e+00
-7.710937500000000000e+01,-6.890625000000000000e+01,1.830352115673057556e+00
-7.546875000000000000e+01,-6.890625000000000000e+01,1.894193635523843788e+00
-7.382812500000000000e+01,-6.890625000000000000e+01,1.962640947660513335e+00
-7.218750000000000000e+01,-6.890625000000000000e+01,2.036025151072353712e+00
-7.054687500000000000e+01,-6.890625000000000000e+01,2.114695747341988508e+00
-6.890625000000000000e+01,-6.890625000000000000e+01,2.199020366726096576e+00
-6.726562500000000000e+01,-6.890625000000000000e+01,2.289384158985243278e+00
-6.562500000000000000e+01,-6.890625000000000000e+01,2.386188778309846548e+00
-6.398437500000000000e+01,-6.890625000000000000e+01,2.489850882900547901e+00
-6.234375000000000000e+01,-6.890625000000000000e+01,2.600800060968772254e+00
-6.070312500000000000e+01,-6.890625000000000000e+01,2.719476086504307943e+00
-5.906250000000000000e+01,-6.890625000000000000e+01,2.846325400611922518e+00
-5.742187500000000000e+01,-6.890625000000000000e+01,2.981796708191996714e+00
-5.578125000000000000e+01,-6.890625000000000000e+01,3.126335576034360741e+00
-5.414062500000000000e+01,-6.890625000000000000e+01,3.280377917986908809e+00
-5.250000000000000000e+01,-6.890625000000000000e+01,3.450576709125114050e+00
-5.085937500000000000e+01,-6.890625000000000000e+01,3.624995998403784725e+00
-4.921875000000000000e+01,-6.890625000000000000e+01,3.801769105941034788e+00
-4.757812500000000000e+01,-6.890625000000000000e+01,3.980388710113274886e+00
-4.593750000000000000e+01,-6.890625000000000000e+01,4.160328291608176521e+00
-4.429687500000000000e+01,-6.890625000000000000e+01,4.341044388448517921e+00
-4.265625000000000000e+01,-6.890625000000000000e+01,4.521978966080880902e+00
-4.101562500000000000e+01,-6.890625000000000000e+01,4.702561890191143235e+00
-3.937500000000000000e+01,-6.890625000000000000e+01,4.882213489222279712e+00
-3.773437500000000000e+01,-6.890625000000000000e+01,5.060347192958502660e+00
-3.609375000000000000e+01,-6.890625000000000000e+01,5.236372233008975030e+00
-3.445312500000000000e+01,-6.890625000000000000e+01,5.409696390576406166e+00
-3.281250000000000000e+01,-6.890625000000000000e+01,5.579728776535159085e+00
-3.117187500000000000e+01,-6.890625000000000000e+01,5.745882628571687967e+00
-2.953125000000000000e+01,-6.890625000000000000e+01,5.907578109960038404e+00
-2.789062500000000000e+01,-6.890625000000000000e+01,6.064245094457446861e+00
-2.625000000000000000e+01,-6.890625000000000000e+01,6.215325921811373888e+00
-2.460937500000000000e+01,-6.890625000000000000e+01,6.360278108469414882e+00
-2.296875000000000000e+01,-6.890625000000000000e+01,6.498576998276927696e+00
-2.132812500000000000e+01,-6.890625000000000000e+01,6.629718338234105168e+00
-1.968750000000000000e+01,-6.890625000000000000e+01,6.753220764761001860e+00
-1.804687500000000000e+01,-6.890625000000000000e+01,6.868628186386179557e+00
-1.640625000000000000e+01,-6.890625000000000000e+01,6.975512049326926700e+00
-1.476562500000000000e+01,-6.890625000000000000e+01,7.073473473065252648e+00
-1.312500000000000000e+01,-6.890625000000000000e+01,7.162145243738964773e+00
-1.148437500000000000e+01,-6.890625000000000000e+01,7.241193653957470389e+00
-9.843750000000000000e+00,-6.890625000000000000e+01,7.310320178512213829e+00
-8.203125000000000000e+00,-6.890625000000000000e+01,7.369262976377503271e+00
-6.562500000000000000e+00,-6.890625000000000000e+01,7.417798210382096968e+00
-4.921875000000000000e+00,-6.890625000000000000e+01,7.455741176970026807e+00
-3.281250000000000000e+00,-6.890625000000000000e+01,7.482947239554554208e+00
-1.640625000000000000e+00,-6.890625000000000000e+01,7.499312560094113955e+00
0.000000000000000000e+00,-6.890625000000000000e+01,7.504774624678016259e+00
1.640625000000000000e+00,-6.890625000000000000e+01,7.499312560094113955e+00
3.281250000000000000e+00,-6.890625000000000000e+01,7.482947239554554208e+00
4.921875000000000000e+00,-6.890625000000000000e+01,7.455741176970026807e+00
6.562500000000000000e+00,-6.890625000000000000e+01,7.417798210382096968e+00
8.203125000000000000e+00,-6.890625000000000000e+01,7.369262976377503271e+00
9.843750000000000000e+00,-6.890625000000000000e+01,7.310320178512213829e+00
1.148437500000000000e+01,-6.890625000000000000e+01,7.241193653957470389e+00
1.312500000000000000e+01,-6.890625000000000000e+01,7.162145243738964773e+00
1.476562500000000000e+01,-6.890625000000000000e+01,7.073473473065250872e+00
1.640625000000000000e+01,-6.890625000000000000e+01,6.975512049326926700e+00
1.804687500000000000e+01,-6.890625000000000000e+01,6.868628186386181333e+00
1.968750000000000000e+01,-6.890625000000000000e+01,6.753220764761001860e+00
2.132812500000000000e+01,-6.890625000000000000e+01,6.629718338234105168e+00
2.296875000000000000e+01,-6.890625000000000000e+01,6.498576998276927696e+00
2.460937500000000000e+01,-6.890625000000000000e+01,6.360278108469414882e+00
2.625000000000000000e+01,-6.890625000000000000e+01,6.215325921811373888e+00
2.789062500000000000e+01,-6.890625000000000000e+01,6.064245094457446861e+00
2.953125000000000000e+01,-6.890625000000000000e+01,5.907578109960038404e+00
3.117187500000000000e+01,-6.890625000000000000e+01,5.745882628571693296e+00
3.281250000000000000e+01,-6.890625000000000000e+01,5.579728776535159085e+00
3.445312500000000000e+01,-6.890625000000000000e+01,5.409696390576406166e+00
3.609375000000000000e+01,-6.890625000000000000e+01,5.236372233008975030e+00
3.773437500000000000e+01,-6.890625000000000000e+01,5.060347192958502660e+00
3.937500000000000000e+01,-6.890625000000000000e+01,4.882213489222282377e+00
4.101562500000000000e+01,-6.890625000000000000e+01,4.702561890191142346e+00
4.265625000000000000e+01,-6.890625000000000000e+01,4.521978966080881790e+00
4.429687500000000000e+01,-6.890625000000000000e+01,4.341044388448517921e+00
4.593750000000000000e+01,-6.890625000000000000e+01,4.160328291608173856e+00
4.757812500000000000e+01,-6.890625000000000000e+01,3.980388710113273554e+00
4.921875000000000000e+01,-6.890625000000000000e+01,3.801769105941033899e+00
5.085937500000000000e+01,-6.890625000000000000e+01,3.624995998403784725e+00
5.250000000000000000e+01,-6.890625000000000000e+01,3.450576709125113162e+00
5.414062500000000000e+01,-6.890625000000000000e+01,3.280377917986909253e+00
5.578125000000000000e+01,-6.890625000000000000e+01,3.126335576034359409e+00
5.742187500000000000e+01,-6.890625000000000000e+01,2.981796708191999379e+00
5.906250000000000000e+01,-6.890625000000000000e+01,2.846325400611923406e+00
6.070312500000000000e+01,-6.890625000000000000e+01,2.719476086504305723e+00
6.234375000000000000e+01,-6.890625000000000000e+01,2.600800060968772254e+00
6.398437500000000000e+01,-6.890625000000000000e+01,2.489850882900548346e+00
6.562500000000000000e+01,-6.890625000000000000e+01,2.386188778309846548e+00
6.726562500000000000e+01,-6.890625000000000000e+01,2.289384158985243722e+00
6.890625000000000000e+01,-6.890625000000000000e+01,2.199020366726097464e+00
7.054687500000000000e+01,-6.890625000000000000e+01,2.114695747341988508e+00
7.218750000000000000e+01,-6.890625000000000000e+01,2.036025151072353712e+00
7.382812500000000000e+01,-6.890625000000000000e+01,1.962640947660513779e+00
7.546875000000000000e+01,-6.890625000000000000e+01,1.894193635523843788e+00
7.710937500000000000e+01,-6.890625000000000000e+01,1.830352115673057556e+00
7.875000000000000000e+01,-6.890625000000000000e+01,1.770803692521682571e+00
8.039062500000000000e+01,-6.890625000000000000e+01,1.715253855680022976e+00
8.203125000000000000e+01,-6.890625000000000000e+01,1.663425889366197286e+00
8.367187500000000000e+01,-6.890625000000000000e+01,1.615060349257140704e+00
8.531250000000000000e+01,-6.890625000000000000e+01,1.569914440471358530e+00
8.695312500000000000e+01,-6.890625000000000000e+01,1.527761324919620689e+00
8.859375000000000000e+01,-6.890625000000000000e+01,1.488389381455924365e+00
9.023437500000000000e+01,-6.890625000000000000e+01,1.451601438070655226e+00
9.187500000000000000e+01,-6.890625000000000000e+01,1.417213991744707746e+00
9.351562500000000000e+01,-6.890625000000000000e+01,1.385056428476195034e+00
9.515625000000000000e+01,-6.890625000000000000e+01,1.354970253347788089e+00
9.679687500000000000e+01,-6.890625000000000000e+01,1.326808338271006082e+00
9.843750000000000000e+01,-6.890625000000000000e+01,1.300434193174398789e+00
1.000781250000000000e+02,-6.890625000000000000e+01,1.275721264849133174e+00
1.017187500000000000e+02,-6.890625000000000000e+01,1.252552266385512647e+00
1.033593750000000000e+02,-6.890625000000000000e+01,1.230818539088798680e+00
1.050000000000000000e+02,-6.890625000000000000e+01,1.210419447917880476e+00
1.066406250000000000e+02,-6.890625000000000000e+01,1.191261810815241295e+00
1.082812500000000000e+02,-6.890625000000000000e+01,1.173259361764461328e+00
1.099218750000000000e+02,-6.890625000000000000e+01,1.156332246998860835e+00
1.115625000000000000e+02,-6.890625000000000000e+01,1.140406553471462914e+00
1.132031250000000000e+02,-6.890625000000000000e+01,1.125413868465076517e+00
1.148437500000000000e+02,-6.890625000000000000e+01,1.111290869056955621e+00
1.164843750000000000e+02,-6.890625000000000000e+01,1.097978940042712459e+00
1.181250000000000000e+02,-6.890625000000000000e+01,1.085423818858292089e+00
1.197656250000000000e+02,-6.890625000000000000e+01,1.073575266007943618e+00
1.214062500000000000e+02,-6.890625000000000000e+01,1.062386759502760514e+00
1.230468750000000000e+02,-6.890625000000000000e+01,1.051815211832429764e+00
1.246875000000000000e+02,-6.890625000000000000e+01,1.041820708027088038e+00
1.263281250000000000e+02,-6.890625000000000000e+01,1.032366263412565432e+00
1.279687500000000000e+02,-6.890625000000000000e+01,1.023417599717313609e+00
1.296093750000000000e+02,-6.890625000000000000e+01,1.014942938250249727e+00
1.312500000000000000e+02,-6.890625000000000000e+01,1.006912808933335235e+00
-1.312500000000000000e+02,-6.726562500000000000e+01,1.002311535176593660e+00
-1.296093750000000000e+02,-6.726562500000000000e+01,1.010204562516082483e+00
-1.279687500000000000e+02,-6.726562500000000000e+01,1.018540301155939298e+00
-1.263281250000000000e+02,-6.726562500000000000e+01,1.027348672957305142e+00
-1.246875000000000000e+02,-6.726562500000000000e+01,1.036661998889853553e+00
-1.230468750000000000e+02,-6.726562500000000000e+01,1.046515203294898111e+00
-1.214062500000000000e+02,-6.726562500000000000e+01,1.056946035801999084e+00
-1.197656250000000000e+02,-6.726562500000000000e+01,1.067995312348534620e+00
-1.181250000000000000e+02,-6.726562500000000000e+01,1.079707176845027483e+00
-1.164843750000000000e+02,-6.726562500000000000e+01,1.092129385121701546e+00
-1.148437500000000000e+02,-6.726562500000000000e+01,1.105313612881948515e+00
-1.132031250000000000e+02,-6.726562500000000000e+01,1.119315789473453115e+00
-1.115625000000000000e+02,-6.726562500000000000e+01,1.134196459364500420e+00
-1.099218750000000000e+02,-6.726562500000000000e+01,1.150021173277392172e+00
-1.082812500000000000e+02,-6.726562500000000000e+01,1.166860910977900900e+00
-1.066406250000000000e+02,-6.726562500000000000e+01,1.184792537743075247e+00
-1.050000000000000000e+02,-6.726562500000000000e+01,1.203899296521916407e+00
-1.033593750000000000e+02,-6.726562500000000000e+01,1.224271337755103772e+00
-1.017187500000000000e+02,-6.726562500000000000e+01,1.246006288720035826e+00
-1.000781250000000000e+02,-6.726562500000000000e+01,1.269209864102280871e+00
-9.843750000000000000e+01,-6.726562500000000000e+01,1.293996519248195920e+00
-9.679687500000000000e+01,-6.726562500000000000e+01,1.320490147206694997e+00
-9.515625000000000000e+01,-6.726562500000000000e+01,1.348824820198297747e+00
-9.351562500000000000e+01,-6.726562500000000000e+01,1.379145575530235091e+00
-9.187500000000000000e+01,-6.726562500000000000e+01,1.411609245176305150e+00
-9.023437500000000000e+01,-6.726562500000000000e+01,1.446385327223651318e+00
-8.859375000000000000e+01,-6.726562500000000000e+01,1.483656896114319279e+00
-8.695312500000000000e+01,-6.726562500000000000e+01,1.523621547030314050e+00
-8.531250000000000000e+01,-6.726562500000000000e+01,1.566492367834048327e+00
-8.367187500000000000e+01,-6.726562500000000000e+01,1.612498929622331989e+00
-8.203125000000000000e+01,-6.726562500000000000e+01,1.661888284116660008e+00
-8.039062500000000000e+01,-6.726562500000000000e+01,1.714925952725248059e+00
-7.875000000000000000e+01,-6.726562500000000000e+01,1.771896888098958289e+00
