yz_axis1_nm,yz_axis2_nm,|H/H0|^2
-1.312500000000000000e+01,-1.296093750000000000e+02,2.656589818825667582e+00
-1.148437500000000000e+01,-1.296093750000000000e+02,2.664065979011272400e+00
-9.843750000000000000e+00,-1.296093750000000000e+02,2.670582194598658532e+00
-8.203125000000000000e+00,-1.296093750000000000e+02,2.676122833640119492e+00
-6.562500000000000000e+00,-1.296093750000000000e+02,2.680674537150159686e+00
-4.921875000000000000e+00,-1.296093750000000000e+02,2.684226284330102796e+00
-3.281250000000000000e+00,-1.296093750000000000e+02,2.686769446614849066e+00
-1.640625000000000000e+00,-1.296093750000000000e+02,2.688297830136277877e+00
0.000000000000000000e+00,-1.296093750000000000e+02,2.688806893793812325e+00
1.640625000000000000e+00,-1.296093750000000000e+02,2.688297830136277877e+00
3.281250000000000000e+00,-1.296093750000000000e+02,2.686769446614849066e+00
4.921875000000000000e+00,-1.296093750000000000e+02,2.684226284330102796e+00
6.562500000000000000e+00,-1.296093750000000000e+02,2.680674537150159686e+00
8.203125000000000000e+00,-1.296093750000000000e+02,2.676122833640119492e+00
9.843750000000000000e+00,-1.296093750000000000e+02,2.670582194598658532e+00
1.148437500000000000e+01,-1.296093750000000000e+02,2.664065979011272400e+00
1.312500000000000000e+01,-1.296093750000000000e+02,2.656589818825667582e+00
1.476562500000000000e+01,-1.296093750000000000e+02,2.648171543037790787e+00
1.640625000000000000e+01,-1.296093750000000000e+02,2.638831091655919447e+00
1.804687500000000000e+01,-1.296093750000000000e+02,2.628590420183957388e+00
1.968750000000000000e+01,-1.296093750000000000e+02,2.617473395333199893e+00
2.132812500000000000e+01,-1.296093750000000000e+02,2.605505682733329387e+00
2.296875000000000000e+01,-1.296093750000000000e+02,2.592714627467791022e+00
2.460937500000000000e+01,-1.296093750000000000e+02,2.579129128305191809e+00
2.625000000000000000e+01,-1.296093750000000000e+02,2.564779506536529308e+00
2.789062500000000000e+01,-1.296093750000000000e+02,2.549697370357288939e+00
2.953125000000000000e+01,-1.296093750000000000e+02,2.533915475753404145e+00
3.117187500000000000e+01,-1.296093750000000000e+02,2.517467584860703766e+00
3.281250000000000000e+01,-1.296093750000000000e+02,2.500388322768213545e+00
3.445312500000000000e+01,-1.296093750000000000e+02,2.482713033727049989e+00
3.609375000000000000e+01,-1.296093750000000000e+02,2.464477637708485602e+00
3.773437500000000000e+01,-1.296093750000000000e+02,2.445718488227431653e+00
3.937500000000000000e+01,-1.296093750000000000e+02,2.426472232311767119e+00
4.101562500000000000e+01,-1.296093750000000000e+02,2.406775673453744879e+00
4.265625000000000000e+01,-1.296093750000000000e+02,2.386665638328577810e+00
4.429687500000000000e+01,-1.296093750000000000e+02,2.366178848007202795e+00
4.593750000000000000e+01,-1.296093750000000000e+02,2.345351794326856254e+00
4.757812500000000000e+01,-1.296093750000000000e+02,2.324220622014953275e+00
4.921875000000000000e+01,-1.296093750000000000e+02,2.302821017090054934e+00
5.085937500000000000e+01,-1.296093750000000000e+02,2.281188101989544581e+00
5.250000000000000000e+01,-1.296093750000000000e+02,2.259356337797973513e+00
5.414062500000000000e+01,-1.296093750000000000e+02,2.237359433874010595e+00
5.578125000000000000e+01,-1.296093750000000000e+02,2.215230265098508067e+00
5.742187500000000000e+01,-1.296093750000000000e+02,2.193000796892333071e+00
5.906250000000000000e+01,-1.296093750000000000e+02,2.170702018081217766e+00
6.070312500000000000e+01,-1.296093750000000000e+02,2.148363881616639937e+00
6.234375000000000000e+01,-1.296093750000000000e+02,2.126015253097527147e+00
6.398437500000000000e+01,-1.296093750000000000e+02,2.103683866977697381e+00
6.562500000000000000e+01,-1.296093750000000000e+02,2.081396290289212470e+00
6.726562500000000000e+01,-1.296093750000000000e+02,2.059177893662254011e+00
6.890625000000000000e+01,-1.296093750000000000e+02,2.037052829378215968e+00
7.054687500000000000e+01,-1.296093750000000000e+02,2.015044016154502682e+00
7.218750000000000000e+01,-1.296093750000000000e+02,1.993173130327069664e+00
7.382812500000000000e+01,-1.296093750000000000e+02,1.971460603070003925e+00
7.546875000000000000e+01,-1.296093750000000000e+02,1.949925623270307273e+00
7.710937500000000000e+01,-1.296093750000000000e+02,1.928586145660256435e+00
7.875000000000000000e+01,-1.296093750000000000e+02,1.907458903799123195e+00
8.039062500000000000e+01,-1.296093750000000000e+02,1.886559427490118956e+00
8.203125000000000000e+01,-1.296093750000000000e+02,1.865902064217108691e+00
8.367187500000000000e+01,-1.296093750000000000e+02,1.845500004188237453e+00
8.531250000000000000e+01,-1.296093750000000000e+02,1.825365308579997903e+00
8.695312500000000000e+01,-1.296093750000000000e+02,1.805508940584720001e+00
8.859375000000000000e+01,-1.296093750000000000e+02,1.785940798876937574e+00
9.023437500000000000e+01,-1.296093750000000000e+02,1.766669753128758957e+00
9.187500000000000000e+01,-1.296093750000000000e+02,1.747703681221171479e+00
9.351562500000000000e+01,-1.296093750000000000e+02,1.729049507816543096e+00
9.515625000000000000e+01,-1.296093750000000000e+02,1.710713243977219467e+00
9.679687500000000000e+01,-1.296093750000000000e+02,1.692700027535556817e+00
9.843750000000000000e+01,-1.296093750000000000e+02,1.675014163941856538e+00
1.000781250000000000e+02,-1.296093750000000000e+02,1.657659167338003003e+00
1.017187500000000000e+02,-1.296093750000000000e+02,1.640637801626015690e+00
1.033593750000000000e+02,-1.296093750000000000e+02,1.623952121321947217e+00
1.050000000000000000e+02,-1.296093750000000000e+02,1.607603512006346769e+00
1.066406250000000000e+02,-1.296093750000000000e+02,1.591592730202804784e+00
1.082812500000000000e+02,-1.296093750000000000e+02,1.575919942535594309e+00
1.099218750000000000e+02,-1.296093750000000000e+02,1.560584764036198502e+00
1.115625000000000000e+02,-1.296093750000000000e+02,1.545586295486291339e+00
1.132031250000000000e+02,-1.296093750000000000e+02,1.530923159701589764e+00
1.148437500000000000e+02,-1.296093750000000000e+02,1.516593536676775766e+00
1.164843750000000000e+02,-1.296093750000000000e+02,1.502595197526430670e+00
1.181250000000000000e+02,-1.296093750000000000e+02,1.488925537170559421e+00
1.197656250000000000e+02,-1.296093750000000000e+02,1.475581605725853285e+00
1.214062500000000000e+02,-1.296093750000000000e+02,1.462560138575339064e+00
1.230468750000000000e+02,-1.296093750000000000e+02,1.449857585099504131e+00
1.246875000000000000e+02,-1.296093750000000000e+02,1.437470136061410608e+00
1.263281250000000000e+02,-1.296093750000000000e+02,1.425393749646779451e+00
1.279687500000000000e+02,-1.296093750000000000e+02,1.413624176167501023e+00
1.296093750000000000e+02,-1.296093750000000000e+02,1.402156981443676509e+00
1.312500000000000000e+02,-1.296093750000000000e+02,1.390987568885063252e+00
-1.312500000000000000e+02,-1.279687500000000000e+02,1.398760885365155193e+00
-1.296093750000000000e+02,-1.279687500000000000e+02,1.410194483688592459e+00
-1.279687500000000000e+02,-1.279687500000000000e+02,1.421938741807540429e+00
-1.263281250000000000e+02,-1.279687500000000000e+02,1.433998744494844324e+00
-1.246875000000000000e+02,-1.279687500000000000e+02,1.446379421538658949e+00
-1.230468750000000000e+02,-1.279687500000000000e+02,1.459085524717587568e+00
-1.214062500000000000e+02,-1.279687500000000000e+02,1.472121603351229213e+00
-1.197656250000000000e+02,-1.279687500000000000e+02,1.485491978397554425e+00
-1.181250000000000000e+02,-1.279687500000000000e+02,1.499200715074375578e+00
-1.164843750000000000e+02,-1.279687500000000000e+02,1.513251593988836241e+00
-1.148437500000000000e+02,-1.279687500000000000e+02,1.527648080766639938e+00
-1.132031250000000000e+02,-1.279687500000000000e+02,1.542393294181425567e+00
-1.115625000000000000e+02,-1.279687500000000000e+02,1.557489972794595445e+00
-1.099218750000000000e+02,-1.279687500000000000e+02,1.572940440126837425e+00
-1.082812500000000000e+02,-1.279687500000000000e+02,1.588746568394806102e+00
-1.066406250000000000e+02,-1.279687500000000000e+02,1.604909740859782108e+00
-1.050000000000000000e+02,-1.279687500000000000e+02,1.621430812849774750e+00
-1.033593750000000000e+02,-1.279687500000000000e+02,1.638310071532412593e+00
-1.017187500000000000e+02,-1.279687500000000000e+02,1.655547194533099731e+00
-1.000781250000000000e+02,-1.279687500000000000e+02,1.673141207511254835e+00
-9.843750000000000000e+01,-1.279687500000000000e+02,1.691090440826982455e+00
-9.679687500000000000e+01,-1.279687500000000000e+02,1.709392485451164845e+00
-9.515625000000000000e+01,-1.279687500000000000e+02,1.728044148293646831e+00
-9.351562500000000000e+01,-1.279687500000000000e+02,1.747041407146731729e+00
-9.187500000000000000e+01,-1.279687500000000000e+02,1.766379365464550766e+00
-9.023437500000000000e+01,-1.279687500000000000e+02,1.786052207222807775e+00
-8.859375000000000000e+01,-1.279687500000000000e+02,1.806053152127630845e+00
-8.695312500000000000e+01,-1.279687500000000000e+02,1.826374411466753944e+00
-8.531250000000000000e+01,-1.279687500000000000e+02,1.847007144920431720e+00
-8.367187500000000000e+01,-1.279687500000000000e+02,1.867941418673330300e+00
-8.203125000000000000e+01,-1.279687500000000000e+02,1.889166165191588753e+00
-8.039062500000000000e+01,-1.279687500000000000e+02,1.910669145051017814e+00
-7.875000000000000000e+01,-1.279687500000000000e+02,1.932436911222554343e+00
-7.710937500000000000e+01,-1.279687500000000000e+02,1.954454776239163305e+00
-7.546875000000000000e+01,-1.279687500000000000e+02,1.976706782684000130e+00
-7.382812500000000000e+01,-1.279687500000000000e+02,1.999175677452191602e+00
-7.218750000000000000e+01,-1.279687500000000000e+02,2.021842890247662172e+00
-7.054687500000000000e+01,-1.279687500000000000e+02,2.044688516781626664e+00
-6.890625000000000000e+01,-1.279687500000000000e+02,2.067691307139918777e+00
-6.726562500000000000e+01,-1.279687500000000000e+02,2.090828659782131282e+00
-6.562500000000000000e+01,-1.279687500000000000e+02,2.114076621625889274e+00
-6.398437500000000000e+01,-1.279687500000000000e+02,2.137409894654185294e+00
-6.234375000000000000e+01,-1.279687500000000000e+02,2.160801849462295365e+00
-6.070312500000000000e+01,-1.279687500000000000e+02,2.184224546132929046e+00
-5.906250000000000000e+01,-1.279687500000000000e+02,2.207648762793974040e+00
-5.742187500000000000e+01,-1.279687500000000000e+02,2.231044032172200708e+00
