wavelength_nm,sigma_sca_m2,sigma_abs_m2
1.448096192384769438e+03,1.419027608579037811e-15,2.355112040368227600e-16
1.451503006012023889e+03,1.404991529480802024e-15,2.324931543766738457e-16
1.454909819639278567e+03,1.391129918509004178e-15,2.294982919018532628e-16
1.458316633266533017e+03,1.377440164549053900e-15,2.265263432396688435e-16
1.461723446893787468e+03,1.363919702135699634e-15,2.235770392648493470e-16
1.465130260521042146e+03,1.350566010541897450e-15,2.206501150183683304e-16
1.468537074148296597e+03,1.337376612887896386e-15,2.177453096281886987e-16
1.471943887775551048e+03,1.324349075270420811e-15,2.148623662318158170e-16
1.475350701402805498e+03,1.311481005911073584e-15,2.120010319004127647e-16
1.478757515030060176e+03,1.298770054323770870e-15,2.091610575648626459e-16
1.482164328657314627e+03,1.286213910500617969e-15,2.063421979432327803e-16
1.485571142284569078e+03,1.273810304115729158e-15,2.035442114700703571e-16
1.488977955911823528e+03,1.261557003746693568e-15,2.007668602270914642e-16
1.492384769539078206e+03,1.249451816113122662e-15,1.980099098754582921e-16
1.495791583166332657e+03,1.237492585331929838e-15,1.952731295896698284e-16
1.499198396793587108e+03,1.225677192188968457e-15,1.925562919926142988e-16
1.502605210420841559e+03,1.213958220711513915e-15,1.905549947800928673e-16
1.506012024048096237e+03,1.202366058650494832e-15,1.887815137635005966e-16
1.509418837675350687e+03,1.190912760111145921e-15,1.870208282352349581e-16
1.512825651302605138e+03,1.179596323022967991e-15,1.852727951121055811e-16
1.516232464929859589e+03,1.168414779045890401e-15,1.835372734217428173e-16
1.519639278557114267e+03,1.157366192920933029e-15,1.818141242643166145e-16
1.523046092184368717e+03,1.146448661834726350e-15,1.801032107750738814e-16
1.526452905811623168e+03,1.135660314797864590e-15,1.784043980876078420e-16
1.529859719438877619e+03,1.124999312036618040e-15,1.767175532978878524e-16
1.533266533066132297e+03,1.114463844397632584e-15,1.750425454292437381e-16
1.536673346693386748e+03,1.104052132765462023e-15,1.733792453978702135e-16
1.540080160320641198e+03,1.093762427492522786e-15,1.717275259791628344e-16
1.543486973947895649e+03,1.083593007841135378e-15,1.700872617748029000e-16
1.546893787575150327e+03,1.073542181437520410e-15,1.684583291803656900e-16
1.550300601202404778e+03,1.063608283737369010e-15,1.668406063539380002e-16
1.553707414829659228e+03,1.053789677502619580e-15,1.652339731849547347e-16
1.557114228456913679e+03,1.044084752289427120e-15,1.636383112640352810e-16
1.560521042084168357e+03,1.034491923946821015e-15,1.620535038532889363e-16
1.563927855711422808e+03,1.025009634125969462e-15,1.604794358572472568e-16
1.567334669338677259e+03,1.015636349799644258e-15,1.589159937944649420e-16
1.570741482965931709e+03,1.006370562791867608e-15,1.573630657695181073e-16
1.574148296593186387e+03,9.972107893172429993e-16,1.558205414458623416e-16
1.577555110220440838e+03,9.881555695299709129e-16,1.542883120189808184e-16
1.580961923847695289e+03,9.792034670822156979e-16,1.527662701901853136e-16
